dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1534957200,2018-08-22 17:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1008,,,88,8,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1534960800,2018-08-22 18:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1008,,,88,8,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1534964400,2018-08-22 19:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1008,,,88,7,200,,,,,,,,,75,803,Clouds,broken clouds,04d
1534968000,2018-08-22 20:00:00 +0000 UTC,3156529,,,,290.57,290.15,291.15,1007,,,88,9,200,,,,,,,,,75,803,Clouds,broken clouds,04n
1534971600,2018-08-22 21:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1007,,,88,9,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1534975200,2018-08-22 22:00:00 +0000 UTC,3156529,,,,290.62,290.15,291.15,1007,,,88,7,200,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1534978800,2018-08-22 23:00:00 +0000 UTC,3156529,,,,290.62,290.15,291.15,1007,,,88,7,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1534982400,2018-08-23 00:00:00 +0000 UTC,3156529,,,,290.62,290.15,291.15,1007,,,88,4,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1534986000,2018-08-23 01:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1007,,,93,4,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1534989600,2018-08-23 02:00:00 +0000 UTC,3156529,,,,289.62,289.15,290.15,1007,,,93,3,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1534993200,2018-08-23 03:00:00 +0000 UTC,3156529,,,,288.62,288.15,289.15,1008,,,93,2,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1534996800,2018-08-23 04:00:00 +0000 UTC,3156529,,,,287.62,287.15,288.15,1008,,,93,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535000400,2018-08-23 05:00:00 +0000 UTC,3156529,,,,287.62,287.15,288.15,1008,,,93,2,250,,,,,,,,,32,802,Clouds,scattered clouds,03d
1535004000,2018-08-23 06:00:00 +0000 UTC,3156529,,,,288.63,288.15,289.15,1008,,,87,1,0,,,,,,,,,32,802,Clouds,scattered clouds,03d
1535007600,2018-08-23 07:00:00 +0000 UTC,3156529,,,,288.76,288.15,289.15,1008,,,77,3,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535011200,2018-08-23 08:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1008,,,67,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535014800,2018-08-23 09:00:00 +0000 UTC,3156529,,,,290.62,290.15,291.15,1008,,,48,2,330,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535018400,2018-08-23 10:00:00 +0000 UTC,3156529,,,,292.62,292.15,293.15,1008,,,45,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535022000,2018-08-23 11:00:00 +0000 UTC,3156529,,,,293.1,292.15,294.15,1008,,,43,2,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535025600,2018-08-23 12:00:00 +0000 UTC,3156529,,,,291.62,291.15,292.15,1007,,,48,2,260,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535029200,2018-08-23 13:00:00 +0000 UTC,3156529,,,,290.63,290.15,291.15,1007,,,55,3,210,0.9,,,,,,,,0,521,Rain,proximity shower rain,09d
1535032800,2018-08-23 14:00:00 +0000 UTC,3156529,,,,289.63,289.15,290.15,1006,,,72,3,180,,,,,,,,,0,300,Drizzle,light intensity drizzle,09d
1535036400,2018-08-23 15:00:00 +0000 UTC,3156529,,,,289.62,289.15,290.15,1006,,,77,2,190,,,,,,,,,0,300,Drizzle,light intensity drizzle,09d
1535040000,2018-08-23 16:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1005,,,82,4,180,0.9,,,,,,,,40,521,Rain,proximity shower rain,09d
1535043600,2018-08-23 17:00:00 +0000 UTC,3156529,,,,288.62,288.15,289.15,1005,,,82,3,190,,,,,,,,,40,300,Drizzle,light intensity drizzle,09d
1535047200,2018-08-23 18:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1005,,,82,3,160,0.3,,,,,,,,20,500,Rain,light rain,10d
1535050800,2018-08-23 19:00:00 +0000 UTC,3156529,,,,286.68,286.15,287.15,1004,,,87,3,130,,,,,,,,,20,300,Drizzle,light intensity drizzle,09d
1535054400,2018-08-23 20:00:00 +0000 UTC,3156529,,,,286.68,286.15,287.15,1005,,,87,2,170,,,,,,,,,20,801,Clouds,few clouds,02n
1535058000,2018-08-23 21:00:00 +0000 UTC,3156529,,,,285.68,285.15,286.15,1004,,,93,1,130,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535061600,2018-08-23 22:00:00 +0000 UTC,3156529,,,,285.68,285.15,286.15,1003,,,93,2,130,,,,,,,,,20,801,Clouds,few clouds,02n
1535065200,2018-08-23 23:00:00 +0000 UTC,3156529,,,,285.15,285.15,285.15,1003,,,100,2,120,0.9,,,,,,,,76,501,Rain,moderate rain,10n
1535068800,2018-08-24 00:00:00 +0000 UTC,3156529,,,,286.2,285.15,287.15,1002,,,100,1,150,0.9,,,,,,,,76,501,Rain,moderate rain,10n
1535072400,2018-08-24 01:00:00 +0000 UTC,3156529,,,,285.73,285.15,286.15,1001,,,100,2,120,0.9,,,,,,,,76,501,Rain,moderate rain,10n
1535076000,2018-08-24 02:00:00 +0000 UTC,3156529,,,,285.67,285.15,286.15,1001,,,100,2,130,,,,,,,,,80,803,Clouds,broken clouds,04n
1535079600,2018-08-24 03:00:00 +0000 UTC,3156529,,,,285.15,285.15,285.15,1000,,,100,2,120,,,,,,,,,80,803,Clouds,broken clouds,04n
1535083200,2018-08-24 04:00:00 +0000 UTC,3156529,,,,286.15,286.15,286.15,999,,,93,3,140,,,,,,,,,80,803,Clouds,broken clouds,04n
1535086800,2018-08-24 05:00:00 +0000 UTC,3156529,,,,285.15,285.15,285.15,999,,,100,2,130,,,,,,,,,24,801,Clouds,few clouds,02d
1535090400,2018-08-24 06:00:00 +0000 UTC,3156529,,,,285.63,285.15,286.15,998,,,100,3,130,,,,,,,,,24,801,Clouds,few clouds,02d
1535094000,2018-08-24 07:00:00 +0000 UTC,3156529,,,,286.63,286.15,287.15,998,,,93,2,160,,,,,,,,,90,804,Clouds,overcast clouds,04d
1535097600,2018-08-24 08:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,998,,,82,3,220,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535101200,2018-08-24 09:00:00 +0000 UTC,3156529,,,,288.68,288.15,289.15,999,,,77,4,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535104800,2018-08-24 10:00:00 +0000 UTC,3156529,,,,290.73,290.15,291.15,999,,,67,7,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535108400,2018-08-24 11:00:00 +0000 UTC,3156529,,,,289.62,289.15,290.15,998,,,67,6,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535112000,2018-08-24 12:00:00 +0000 UTC,3156529,,,,289.62,289.15,290.15,998,,,63,6,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535115600,2018-08-24 13:00:00 +0000 UTC,3156529,,,,289.67,289.15,290.15,998,,,67,8,200,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535119200,2018-08-24 14:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,998,,,59,8,190,,,,,,,,,20,801,Clouds,few clouds,02d
1535122800,2018-08-24 15:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,998,,,59,8,190,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535126400,2018-08-24 16:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,997,,,63,8,190,,,,,,,,,20,801,Clouds,few clouds,02d
1535130000,2018-08-24 17:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,997,,,59,7,190,,,,,,,,,20,801,Clouds,few clouds,02d
1535133600,2018-08-24 18:00:00 +0000 UTC,3156529,,,,289.68,289.15,290.15,997,,,67,7,200,,,,,,,,,20,801,Clouds,few clouds,02d
1535137200,2018-08-24 19:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,997,,,59,6,200,,,,,,,,,56,803,Clouds,broken clouds,04d
1535140800,2018-08-24 20:00:00 +0000 UTC,3156529,,,,287.62,287.15,288.15,997,,,58,4,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535144400,2018-08-24 21:00:00 +0000 UTC,3156529,,,,287.1,286.15,288.15,997,,,54,4,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535148000,2018-08-24 22:00:00 +0000 UTC,3156529,,,,286.1,285.15,287.15,998,,,54,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535151600,2018-08-24 23:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,999,,,58,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535155200,2018-08-25 00:00:00 +0000 UTC,3156529,,,,284.1,283.15,285.15,999,,,62,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535158800,2018-08-25 01:00:00 +0000 UTC,3156529,,,,284.1,283.15,285.15,999,,,62,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535162400,2018-08-25 02:00:00 +0000 UTC,3156529,,,,283.62,283.15,284.15,999,,,66,3,250,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535166000,2018-08-25 03:00:00 +0000 UTC,3156529,,,,282.62,282.15,283.15,1000,,,71,2,230,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535169600,2018-08-25 04:00:00 +0000 UTC,3156529,,,,282.1,281.15,283.15,1000,,,71,2,240,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535173200,2018-08-25 05:00:00 +0000 UTC,3156529,,,,281.1,280.15,282.15,1000,,,76,2,200,,,,,,,,,8,800,Clear,sky is clear,02d
1535176800,2018-08-25 06:00:00 +0000 UTC,3156529,,,,283.62,283.15,284.15,1001,,,71,2,240,,,,,,,,,8,800,Clear,sky is clear,02d
1535180400,2018-08-25 07:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1001,,,66,1,200,,,,,,,,,8,800,Clear,sky is clear,02d
1535184000,2018-08-25 08:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1001,,,58,2,180,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535187600,2018-08-25 09:00:00 +0000 UTC,3156529,,,,287.68,287.15,288.15,1001,,,58,3,190,,,,,,,,,20,801,Clouds,few clouds,02d
1535191200,2018-08-25 10:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1001,,,44,3,200,,,,,,,,,20,801,Clouds,few clouds,02d
1535194800,2018-08-25 11:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1002,,,44,5,190,,,,,,,,,20,801,Clouds,few clouds,02d
1535198400,2018-08-25 12:00:00 +0000 UTC,3156529,,,,289.68,289.15,290.15,1002,,,48,5,190,,,,,,,,,20,801,Clouds,few clouds,02d
1535202000,2018-08-25 13:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1002,,,48,6,210,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535205600,2018-08-25 14:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1002,,,48,7,170,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535209200,2018-08-25 15:00:00 +0000 UTC,3156529,,,,289.68,289.15,290.15,1002,,,51,6,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535212800,2018-08-25 16:00:00 +0000 UTC,3156529,,,,289.76,289.15,290.15,1002,,,51,6,190,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535216400,2018-08-25 17:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1002,,,51,6,190,,,,,,,,,20,801,Clouds,few clouds,02d
1535220000,2018-08-25 18:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1002,,,58,4,190,,,,,,,,,56,803,Clouds,broken clouds,04d
1535223600,2018-08-25 19:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1002,,,62,2,190,,,,,,,,,56,803,Clouds,broken clouds,04d
1535227200,2018-08-25 20:00:00 +0000 UTC,3156529,,,,286.15,286.15,286.15,1003,,,66,2,120,0.3,,,,,,,,68,500,Rain,light rain,10n
1535230800,2018-08-25 21:00:00 +0000 UTC,3156529,,,,284.68,284.15,285.15,1003,,,76,2,160,0.3,,,,,,,,68,500,Rain,light rain,10n
1535234400,2018-08-25 22:00:00 +0000 UTC,3156529,,,,284.2,283.15,285.15,1003,,,81,1,100,0.3,,,,,,,,68,500,Rain,light rain,10n
1535238000,2018-08-25 23:00:00 +0000 UTC,3156529,,,,282.68,282.15,283.15,1003,,,87,2,110,0.3,,,,,,,,36,500,Rain,light rain,10n
1535241600,2018-08-26 00:00:00 +0000 UTC,3156529,,,,282.62,282.15,283.15,1003,,,87,4,130,0.3,,,,,,,,36,500,Rain,light rain,10n
1535245200,2018-08-26 01:00:00 +0000 UTC,3156529,,,,282.1,281.15,283.15,1003,,,87,4,130,0.3,,,,,,,,36,500,Rain,light rain,10n
1535248800,2018-08-26 02:00:00 +0000 UTC,3156529,,,,282.1,281.15,283.15,1004,,,93,2,280,0.3,,,,,,,,44,500,Rain,light rain,10n
1535252400,2018-08-26 03:00:00 +0000 UTC,3156529,,,,282.57,281.15,284.15,1004,,,76,1,0,0.3,,,,,,,,44,500,Rain,light rain,10n
1535256000,2018-08-26 04:00:00 +0000 UTC,3156529,,,,281.57,280.15,283.15,1004,,,93,1,210,0.3,,,,,,,,44,500,Rain,light rain,10n
1535259600,2018-08-26 05:00:00 +0000 UTC,3156529,,,,281.57,280.15,283.15,1004,,,93,2,220,0.9,,,,,,,,24,521,Rain,proximity shower rain,09d
1535263200,2018-08-26 06:00:00 +0000 UTC,3156529,,,,282.05,280.15,284.15,1004,,,87,1,330,0.9,,,,,,,,24,521,Rain,proximity shower rain,09d
1535266800,2018-08-26 07:00:00 +0000 UTC,3156529,,,,286.334,286.334,286.334,1004,,,77,1,268,,0,,,,0,,,42,802,Clouds,scattered clouds,03
1535270400,2018-08-26 08:00:00 +0000 UTC,3156529,,,,286.15,286.15,286.15,1005,,,82,1,360,,,,,,,,,36,802,Clouds,scattered clouds,03d
1535274000,2018-08-26 09:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1006,,,76,2,300,,,,,,,,,36,802,Clouds,scattered clouds,03d
1535277600,2018-08-26 10:00:00 +0000 UTC,3156529,,,,288.68,288.15,289.15,1006,,,67,1,0,,,,,,,,,36,802,Clouds,scattered clouds,03d
1535281200,2018-08-26 11:00:00 +0000 UTC,3156529,,,,289.68,289.15,290.15,1006,,,59,2,300,,,,,,,,,32,802,Clouds,scattered clouds,03d
1535284800,2018-08-26 12:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1006,,,55,2,270,,,,,,,,,32,802,Clouds,scattered clouds,03d
1535288400,2018-08-26 13:00:00 +0000 UTC,3156529,,,,290.11,289.15,291.15,1006,,,42,2,300,0.9,,,,,,,,32,521,Rain,proximity shower rain,09d
1535292000,2018-08-26 14:00:00 +0000 UTC,3156529,,,,290.68,290.15,291.15,1006,,,45,3,250,0.9,,,,,,,,36,521,Rain,proximity shower rain,09d
1535295600,2018-08-26 15:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1006,,,55,5,200,,,,,,,,,36,802,Clouds,scattered clouds,03d
1535299200,2018-08-26 16:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1006,,,55,6,190,,,,,,,,,36,802,Clouds,scattered clouds,03d
1535302800,2018-08-26 17:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1006,,,59,6,190,,,,,,,,,24,801,Clouds,few clouds,02d
1535306400,2018-08-26 18:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1006,,,55,5,200,,,,,,,,,24,801,Clouds,few clouds,02d
1535310000,2018-08-26 19:00:00 +0000 UTC,3156529,,,,288.62,288.15,289.15,1006,,,59,3,190,,,,,,,,,24,801,Clouds,few clouds,02d
1535313600,2018-08-26 20:00:00 +0000 UTC,3156529,,,,287.2,286.15,288.15,1007,,,71,3,130,,,,,,,,,20,801,Clouds,few clouds,02n
1535317200,2018-08-26 21:00:00 +0000 UTC,3156529,,,,286.15,286.15,286.15,1006,,,76,3,140,,,,,,,,,20,801,Clouds,few clouds,02n
1535320800,2018-08-26 22:00:00 +0000 UTC,3156529,,,,285.68,285.15,286.15,1007,,,81,2,140,,,,,,,,,20,801,Clouds,few clouds,02n
1535324400,2018-08-26 23:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1007,,,71,1,230,,,,,,,,,12,801,Clouds,few clouds,02n
1535328000,2018-08-27 00:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1007,,,62,1,190,,,,,,,,,12,801,Clouds,few clouds,02n
1535331600,2018-08-27 01:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1007,,,62,2,210,,,,,,,,,12,801,Clouds,few clouds,02n
1535335200,2018-08-27 02:00:00 +0000 UTC,3156529,,,,285.15,285.15,285.15,1008,,,66,2,170,,,,,,,,,36,802,Clouds,scattered clouds,03n
1535338800,2018-08-27 03:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1008,,,62,3,190,,,,,,,,,36,802,Clouds,scattered clouds,03n
1535342400,2018-08-27 04:00:00 +0000 UTC,3156529,,,,284.62,284.15,285.15,1007,,,71,2,220,,,,,,,,,36,802,Clouds,scattered clouds,03n
1535346000,2018-08-27 05:00:00 +0000 UTC,3156529,,,,284.15,284.15,284.15,1007,,,76,2,100,,,,,,,,,80,803,Clouds,broken clouds,04d
1535349600,2018-08-27 06:00:00 +0000 UTC,3156529,,,,285.15,285.15,285.15,1007,,,81,4,120,,,,,,,,,80,803,Clouds,broken clouds,04d
1535353200,2018-08-27 07:00:00 +0000 UTC,3156529,,,,287.2,286.15,288.15,1007,,,76,4,120,,,,,,,,,20,801,Clouds,few clouds,02d
1535356800,2018-08-27 08:00:00 +0000 UTC,3156529,,,,287.68,287.15,288.15,1007,,,71,4,110,0.9,,,,,,,,20,521,Rain,proximity shower rain,09d
1535360400,2018-08-27 09:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1007,,,62,6,120,0.3,,,,,,,,20,520,Rain,light intensity shower rain,09d
1535364000,2018-08-27 10:00:00 +0000 UTC,3156529,,,,288.62,288.15,289.15,1007,,,59,6,120,0.9,,,,,,,,20,521,Rain,proximity shower rain,09d
1535367600,2018-08-27 11:00:00 +0000 UTC,3156529,,,,288.62,288.15,289.15,1006,,,63,6,120,0.3,,,,,,,,0,520,Rain,light intensity shower rain,09d
1535371200,2018-08-27 12:00:00 +0000 UTC,3156529,,,,288.62,288.15,289.15,1006,,,59,6,120,0.3,,,,,,,,0,500,Rain,light rain,10d
1535374800,2018-08-27 13:00:00 +0000 UTC,3156529,,,,287.77,286.15,289.15,1005,,,93,4,130,0.9,,,,,,,,75,521,Rain,shower rain,09d
1535378400,2018-08-27 14:00:00 +0000 UTC,3156529,,,,287.11,286.15,288.15,1005,,,72,5,110,0.3,,,,,,,,75,500,Rain,light rain,10d
1535382000,2018-08-27 15:00:00 +0000 UTC,3156529,,,,287.1,286.15,288.15,1005,,,67,6,120,0.3,,,,,,,,75,500,Rain,light rain,10d
1535385600,2018-08-27 16:00:00 +0000 UTC,3156529,,,,286.57,285.15,288.15,1005,,,62,7,120,0.3,,,,,,,,75,500,Rain,light rain,10d
1535385600,2018-08-27 16:00:00 +0000 UTC,3156529,,,,286.57,285.15,288.15,1005,,,62,7,120,0.3,,,,,,,,75,701,Mist,mist,50d
1535389200,2018-08-27 17:00:00 +0000 UTC,3156529,,,,286.1,285.15,287.15,1005,,,71,7,120,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1535392800,2018-08-27 18:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1005,,,82,5,90,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1535392800,2018-08-27 18:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1005,,,82,5,90,0.9,,,,,,,,75,701,Mist,mist,50d
1535396400,2018-08-27 19:00:00 +0000 UTC,3156529,,,,285.69,285.15,286.15,1005,,,100,1,50,0.9,,,,,,,,75,501,Rain,moderate rain,10d
1535396400,2018-08-27 19:00:00 +0000 UTC,3156529,,,,285.69,285.15,286.15,1005,,,100,1,50,0.9,,,,,,,,75,701,Mist,mist,50d
1535400000,2018-08-27 20:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1006,,,82,5,80,,,,,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1535403600,2018-08-27 21:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1006,,,82,4,90,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1535403600,2018-08-27 21:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1006,,,82,4,90,,,,,,,,,75,701,Mist,mist,50n
1535407200,2018-08-27 22:00:00 +0000 UTC,3156529,,,,285.69,285.15,286.15,1006,,,100,2,50,0.3,,,,,,,,92,500,Rain,light rain,10n
1535410800,2018-08-27 23:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1007,,,82,2,50,0.3,,,,,,,,92,500,Rain,light rain,10n
1535414400,2018-08-28 00:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1008,,,82,2,30,0.3,,,,,,,,92,500,Rain,light rain,10n
1535418000,2018-08-28 01:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1009,,,82,2,30,0.3,,,,,,,,92,500,Rain,light rain,10n
1535421600,2018-08-28 02:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1009,,,82,2,10,0.3,,,,,,,,92,500,Rain,light rain,10n
1535425200,2018-08-28 03:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1010,,,82,2,360,0.3,,,,,,,,92,500,Rain,light rain,10n
1535428800,2018-08-28 04:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1010,,,82,2,30,0.3,,,,,,,,92,500,Rain,light rain,10n
1535432400,2018-08-28 05:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1011,,,82,2,10,,,,,,,,,92,804,Clouds,overcast clouds,04d
1535436000,2018-08-28 06:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1012,,,82,2,20,,,,,,,,,92,804,Clouds,overcast clouds,04d
1535439600,2018-08-28 07:00:00 +0000 UTC,3156529,,,,285.62,285.15,286.15,1013,,,87,2,360,,,,,,,,,92,804,Clouds,overcast clouds,04d
1535443200,2018-08-28 08:00:00 +0000 UTC,3156529,,,,286.62,286.15,287.15,1013,,,82,2,350,,,,,,,,,64,803,Clouds,broken clouds,04d
1535446800,2018-08-28 09:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1013,,,72,2,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1535450400,2018-08-28 10:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1014,,,67,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535454000,2018-08-28 11:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1014,,,63,2,320,,,,,,,,,75,803,Clouds,broken clouds,04d
1535457600,2018-08-28 12:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1015,,,63,3,310,,,,,,,,,75,803,Clouds,broken clouds,04d
1535461200,2018-08-28 13:00:00 +0000 UTC,3156529,,,,290.68,290.15,291.15,1015,,,59,1,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1535464800,2018-08-28 14:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1015,,,55,1,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1535468400,2018-08-28 15:00:00 +0000 UTC,3156529,,,,292.62,292.15,293.15,1016,,,52,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535472000,2018-08-28 16:00:00 +0000 UTC,3156529,,,,291.1,290.15,292.15,1016,,,55,4,200,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535475600,2018-08-28 17:00:00 +0000 UTC,3156529,,,,291.15,291.15,291.15,1016,,,55,4,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535479200,2018-08-28 18:00:00 +0000 UTC,3156529,,,,289.62,289.15,290.15,1016,,,63,3,200,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535482800,2018-08-28 19:00:00 +0000 UTC,3156529,,,,288.62,288.15,289.15,1017,,,67,2,180,,,,,,,,,0,800,Clear,Sky is Clear,01d
1535486400,2018-08-28 20:00:00 +0000 UTC,3156529,,,,287.15,287.15,287.15,1017,,,76,2,190,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535490000,2018-08-28 21:00:00 +0000 UTC,3156529,,,,286.62,286.15,287.15,1017,,,82,1,180,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535493600,2018-08-28 22:00:00 +0000 UTC,3156529,,,,285.15,285.15,285.15,1017,,,87,1,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535497200,2018-08-28 23:00:00 +0000 UTC,3156529,,,,285.68,285.15,286.15,1017,,,87,2,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1535500800,2018-08-29 00:00:00 +0000 UTC,3156529,,,,284.2,283.15,285.15,1018,,,93,1,110,,,,,,,,,12,801,Clouds,few clouds,02n
1535504400,2018-08-29 01:00:00 +0000 UTC,3156529,,,,284.2,283.15,285.15,1018,,,93,1,110,,,,,,,,,12,801,Clouds,few clouds,02n
1535508000,2018-08-29 02:00:00 +0000 UTC,3156529,,,,283.73,282.15,285.15,1018,,,100,2,110,,,,,,,,,80,803,Clouds,broken clouds,04n
1535511600,2018-08-29 03:00:00 +0000 UTC,3156529,,,,284.73,283.15,286.15,1018,,,93,1,90,,,,,,,,,80,803,Clouds,broken clouds,04n
1535515200,2018-08-29 04:00:00 +0000 UTC,3156529,,,,283.2,282.15,284.15,1017,,,100,1,100,,,,,,,,,80,741,Fog,fog,50n
1535518800,2018-08-29 05:00:00 +0000 UTC,3156529,,,,282.68,282.15,283.15,1017,,,93,1,30,,,,,,,,,88,741,Fog,fog,50d
1535522400,2018-08-29 06:00:00 +0000 UTC,3156529,,,,283.15,283.15,283.15,1018,,,93,1,60,,,,,,,,,88,741,Fog,fog,50d
1535526000,2018-08-29 07:00:00 +0000 UTC,3156529,,,,285.68,285.15,286.15,1017,,,93,1,100,,,,,,,,,88,741,Fog,fog,50d
1535529600,2018-08-29 08:00:00 +0000 UTC,3156529,,,,287.68,287.15,288.15,1017,,,82,3,120,,,,,,,,,68,803,Clouds,broken clouds,04d
1535533200,2018-08-29 09:00:00 +0000 UTC,3156529,,,,288.15,288.15,288.15,1018,,,77,3,100,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535536800,2018-08-29 10:00:00 +0000 UTC,3156529,,,,289.15,289.15,289.15,1017,,,77,2,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1535540400,2018-08-29 11:00:00 +0000 UTC,3156529,,,,289.62,289.15,290.15,1017,,,67,3,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1535544000,2018-08-29 12:00:00 +0000 UTC,3156529,,,,290.15,290.15,290.15,1017,,,72,4,210,,,,,,,,,90,804,Clouds,overcast clouds,04d
